Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
BERKELEY EYE CENTER - YANKELOVE,"BERKELEY EYE INSTITUTE, PLLC",8800 KATY FWY,HOUSTON,TX,77024,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2013-01-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BERKELEY EYE CENTER I-10 EAST,"BERKELEY EYE INSTITUTE, PLLC",12140 EAST FWY,HOUSTON,TX,77029,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2022-05-27T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BERKELEY EYE CENTER MEMORIAL,"BERKELEY EYE INSTITUTE, PLLC",902 FROSTWOOD DR STE 256,HOUSTON,TX,77024,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2009-05-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BERKELEY EYE LASIK CENTER,"BERKELEY EYE INSTITUTE, PLLC",3100 WESLAYAN ST,HOUSTON,TX,77027,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2009-05-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"BERNARDINO AROCHA, M.D., P.A.","BERNARDINO AROCHA, M.D., P.A.",3005 HULDY ST,HOUSTON,TX,77098,621111,Offices of Physicians (except Mental Health Specialists),Type AP,2013-10-04T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BICH NGOC MEDISPA INSTITUTE,"MEDISPA INSTITUTE, L.L.C.",11209 BELLAIRE BLVD STE C-01,HOUSTON,TX,77072,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2006-08-22T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"BIEL FOOT & ANKLE SPECIALISTS, PLLC","BIEL FOOT & ANKLE SPECIALISTS, PLLC",19002 PARK ROW STE 100,HOUSTON,TX,77084,621391,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2023-12-22T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BIG ON WELLNESS,BIG ON WELLNESS LLC,1147 HAMPTON VILLA LN,HOUSTON,TX,77047,621999,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2021-03-06T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BIG SPEECH THERAPY LLC,BIG SPEECH THERAPY LLC,2129 ENGELMOHR ST,HOUSTON,TX,77054,621340,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-04-02T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BINZ DIALYSIS #4453,"RENAL TREATMENT CENTERS - SOUTHEAST, LP",1213 HERMANN DR,HOUSTON,TX,77004,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-04-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BIOLIFE PLASMA SERVICES - HOUSTON,BIOLIFE PLASMA SERVICES L.P.,13320 RICHMOND AVE,HOUSTON,TX,77082,621991,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2023-05-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BIRD'S EYE VIEW OPTOMETRY - TANGLEWOOD,"AEG TEXAS PROFESSIONAL, PLLC",5706 SAN FELIPE ST STE B400,HOUSTON,TX,77057,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2022-08-06T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BLOOM CHIROPRACTIC CLINIC LLC,BLOOM CHIROPRACTIC CLINIC LLC,7520 CARVER RD,HOUSTON,TX,77088,621310,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-07-15T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BLOSSOM HEALTH SERVICES LLC,BLOSSOM HEALTH SERVICES LLC,7324 SOUTHWEST FWY STE 800,HOUSTON,TX,77074,621420,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2023-11-16T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"BLUE CHERRY PROJECT, LLC","BLUE CHERRY PROJECT, LLC",14425 TORREY CHASE BLVD STE 120,HOUSTON,TX,77014,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2023-06-20T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BLUE FISH PEDIATRICS,"WILLIAM C. PIELOP M.D., P.A.",915 GESSNER RD STE 760,HOUSTON,TX,77024,621112,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type AP,2017-12-22T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"BODY ERGONOMICS & LIFESTYLE SYSTEMS, INCORPORATED","BODY ERGONOMICS & LIFESTYLE SYSTEMS, INCORPORATED",1210 W CLAY ST STE 4,HOUSTON,TX,77019,621610,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Texas Corporation,2022-05-02T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BODY INTEGRATIONS CHIROPRACTIC,WILLIAM FARROW NICOL,7500 SAN FELIPE ST STE 202,HOUSTON,TX,77063,621310,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type IS,2010-11-30T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BODYSPEC,"ABSOLUTE HEALTH & PERFORMANCE, INC",2524 RICE BLVD,HOUSTON,TX,77005,621512,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Foreign Corporation (Out-of-State),2026-07-18T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BOOST IN LIFE GROUP LLC,BOOST IN LIFE GROUP LLC,10540 NORTHWEST FWY STE 10540,HOUSTON,TX,77092,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2023-01-12T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"BOWDEN ENT, PLLC","BOWDEN ENT, PLLC",1416 CAMPBELL RD STE 101,HOUSTON,TX,77055,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2025-12-06T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRAS THERMOGRAPHY & WELLNESS,DEIKA I KING,14526 OLD KATY RD STE 108,HOUSTON,TX,77079,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type IS,2026-07-15T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BREAKAWAY SPEED - SPORT SPECIFIC TRAINING LP,"BREAKAWAY SPEED - SPORT SPECIFIC TRAINING, LP",8715 WEST LOOP S STE E,HOUSTON,TX,77096,621340,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PL,2007-03-30T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BREATHING CENTER OF HOUSTON,"BREATHING CENTERS, LLC",1127 ELDRIDGE PKWY,HOUSTON,TX,77077,621340,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2023-09-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BREATHING CENTER OF HOUSTON,"BREATHING CENTERS, LLC",4854 BEECHNUT ST,HOUSTON,TX,77096,621340,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2023-09-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL,"SOUMAVA SEN, DDS, P.C.",7750 W BELLFORT ST,HOUSTON,TX,77071,621210,Offices of Dentists,Type CP,2015-12-17T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL,"SOUMAVA SEN, DDS, P.C.",1114 SILBER RD STE F,HOUSTON,TX,77055,621210,Offices of Dentists,Type CP,2015-12-17T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL,"SOUMAVA SEN, DDS, P.C.",13327 STATE HIGHWAY 249,HOUSTON,TX,77086,621210,Offices of Dentists,Type CP,2015-12-17T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL,"SOUMAVA SEN, DDS, P.C.",8201 W SAM HOUSTON PKWY S STE B,HOUSTON,TX,77072,621210,Offices of Dentists,Type CP,2015-12-17T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL,"SOUMAVA SEN, DDS, P.C.",6516 WESTHEIMER RD STE J,HOUSTON,TX,77057,621210,Offices of Dentists,Type CP,2015-12-17T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL,"SOUMAVA SEN, DDS, P.C.",12626 WOODFOREST BLVD STE Z,HOUSTON,TX,77015,621210,Offices of Dentists,Type CP,2021-10-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL,"SOUMAVA SEN, DDS, P.C.",6081 SCOTT ST,HOUSTON,TX,77021,621210,Offices of Dentists,Type CP,2021-10-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL,"SOUMAVA SEN, DDS, P.C.",4765 FM 1960 RD W STE H,HOUSTON,TX,77069,621210,Offices of Dentists,Type CP,2021-10-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL,"SOUMAVA SEN, DDS, P.C.",7270 ANTOINE DR STE 100,HOUSTON,TX,77088,621210,Offices of Dentists,Type CP,2021-10-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL,"SOUMAVA SEN, DDS, P.C.",8550 S BRAESWOOD BLVD STE B,HOUSTON,TX,77071,621210,Offices of Dentists,Type CP,2021-10-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL AND ORTHODONTICS,"BRIDENT DDS, P.C.",7071 LAWNDALE ST STE D,HOUSTON,TX,77023,621210,Offices of Dentists,Type CP,2022-03-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL AND ORTHODONTICS,"BRIDENT DDS, P.C.",12960 EAST FWY,HOUSTON,TX,77015,621210,Offices of Dentists,Type CP,2022-10-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL AND ORTHODONTICS,"BRIDENT DDS, P.C.",8145 HIGHWAY 6 S STE 130,HOUSTON,TX,77083,621210,Offices of Dentists,Type CP,2022-10-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL AND ORTHODONTICS,"BRIDENT DDS, P.C.",5700 HIGHWAY 6 N STE 200,HOUSTON,TX,77084,621210,Offices of Dentists,Type CP,2022-10-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL AND ORTHODONTICS,"BRIDENT DDS, P.C.",12805 CULLEN BLVD STE E,HOUSTON,TX,77047,621210,Offices of Dentists,Type CP,2022-03-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL AND ORTHODONTICS,"BRIDENT DDS, P.C.",9908 BEECHNUT ST STE B,HOUSTON,TX,77036,621210,Offices of Dentists,Type CP,2022-03-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL AND ORTHODONTICS,"BRIDENT DDS, P.C.",4407 W FUQUA ST STE R,HOUSTON,TX,77045,621210,Offices of Dentists,Type CP,2022-03-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL AND ORTHODONTICS,"BRIDENT DDS, P.C.",1503 LITTLE YORK RD,HOUSTON,TX,77093,621210,Offices of Dentists,Type CP,2022-03-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL AND ORTHODONTICS,"BRIDENT DDS, P.C.",5372 W 34TH ST,HOUSTON,TX,77092,621210,Offices of Dentists,Type CP,2022-03-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL AND ORTHODONTICS,"BRIDENT DDS, P.C.",9426 CULLEN BLVD STE B,HOUSTON,TX,77051,621210,Offices of Dentists,Type CP,2022-03-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL ASSOCIATES PC,"BRIDENT DENTAL ASSOCIATES, P.C.",383 GREENS RD STE A,HOUSTON,TX,77060,621210,Offices of Dentists,Type CP,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL ASSOCIATES PC,"BRIDENT DENTAL ASSOCIATES, P.C.",6729 AIRLINE DR,HOUSTON,TX,77076,621210,Offices of Dentists,Type CP,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL ASSOCIATES PC,"BRIDENT DENTAL ASSOCIATES, P.C.",8788 TIDWELL RD,HOUSTON,TX,77028,621210,Offices of Dentists,Type CP,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL ASSOCIATES PC,"BRIDENT DENTAL ASSOCIATES, P.C.",8300 BROADWAY ST,HOUSTON,TX,77061,621210,Offices of Dentists,Type CP,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL ASSOCIATES PC,"BRIDENT DENTAL ASSOCIATES, P.C.",12052 EAST FWY,HOUSTON,TX,77029,621210,Offices of Dentists,Type CP,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL ASSOCIATES PC,"BRIDENT DENTAL ASSOCIATES, P.C.",8330 LONG POINT RD,HOUSTON,TX,77055,621210,Offices of Dentists,Type CP,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL ASSOCIATES PC,"BRIDENT DENTAL ASSOCIATES, P.C.",1173 EDGEBROOK DR STE B,HOUSTON,TX,77034,621210,Offices of Dentists,Type CP,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL ASSOCIATES PC,"BRIDENT DENTAL ASSOCIATES, P.C.",12589 WESTHEIMER RD,HOUSTON,TX,77077,621210,Offices of Dentists,Type CP,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL ASSOCIATES PC,"BRIDENT DENTAL ASSOCIATES, P.C.",20 E CROSSTIMBERS ST STE B,HOUSTON,TX,77022,621210,Offices of Dentists,Type CP,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL ASSOCIATES PC,"BRIDENT DENTAL ASSOCIATES, P.C.",5800 BELLAIRE BLVD STE 110,HOUSTON,TX,77081,621210,Offices of Dentists,Type CP,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL ASSOCIATES PC,"BRIDENT DENTAL ASSOCIATES, P.C.",5357 W BELLFORT ST,HOUSTON,TX,77035,621210,Offices of Dentists,Type CP,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDENT DENTAL ORTHODONTICS,"BRIDENT DDS, P.C.",8449 GULF FWY STE C,HOUSTON,TX,77017,621210,Offices of Dentists,Type CP,2022-10-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDETN DENTAL ASSOCIATES PC,"BRIDENT DENTAL ASSOCIATES, P.C.",5819 GULF FWY STE 600,HOUSTON,TX,77023,621210,Offices of Dentists,Type CP,2019-06-05T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIDNET DENTAL,"SOUMAVA SEN, DDS, P.C.",1914 GESSNER RD,HOUSTON,TX,77080,621210,Offices of Dentists,Type CP,2021-10-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BRIGHT SIDE EYE CARE,"SARA IRANPOUR, O.D. P.L.L.C.",12713 FM 1960 RD W,HOUSTON,TX,77065,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2019-05-03T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BROOKHOLLOW DIALYSIS,TOTAL RENAL CARE TEXAS LIMITED PARTNERSHIP,4918 W 34TH ST,HOUSTON,TX,77092,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-01-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
BROWN & ASSOCIATES MEDICAL LABORATORIES LLP,BROWN & ASSOCIATES MEDICAL LABORATORIES LLP,2525 W BELLFORT ST STE 120,HOUSTON,TX,77054,621111,Offices of Physicians (except Mental Health Specialists),Type PI,2013-01-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"C. BOB BASU, M.D,, P.A.","C. BOB BASU, M.D., P.A.",1700 POST OAK BLVE STE 1-280,HOUSTON,TX,77056,621111,Offices of Physicians (except Mental Health Specialists),Type AP,2021-09-17T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CAMBRIDGE DENTAL ASSOCIATES,TX SOUTHERN DENTAL P.C.,8526 CAMBRIDGE ST,HOUSTON,TX,77054,621210,Offices of Dentists,Type CP,2025-07-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CAMBRIDGE DENTAL ASSOCIATES,TX SOUTHERN DENTAL PPO P.C.,8526 CAMBRIDGE ST,HOUSTON,TX,77054,621210,Offices of Dentists,Type CP,2025-07-16T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CAMBRIDGE DENTAL ASSOCIATES,TX SOUTHERN DENTAL PPO P.C.,8526 CAMBRIDGE ST,HOUSTON,TX,77054,621210,Offices of Dentists,Type CP,2025-07-16T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"CAMILLE G. CASH, M.D., P.A.","CAMILLE G. CASH, M.D., P.A.",2150 RICHMOND AVE STE 103,HOUSTON,TX,77098,621111,Offices of Physicians (except Mental Health Specialists),Type AP,2012-09-17T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CAPLAN SURGERY CENTER,CAPLAN-BERKELEY LLP,3100 WESLAYAN ST STE 400,HOUSTON,TX,77027,621320,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PI,2025-07-04T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CAREPLUS MANAGEMENT LLC,CAREPLUS MANAGEMENT LLC,5427 BISSONNET ST,HOUSTON,TX,77081,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2024-09-18T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CAREPROMISES HOME CARE SERVICES,"CAREPROMISES HOME CARE SERVICES, LLC",396 W GREENS RD STE 906,HOUSTON,TX,77067,621610,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-04-29T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"CASA BLANCA THERAPY, BODY AND SKIN CENTER LLC","CASA BLANCA THERAPY, BODY AND SKIN CENTER LLC",1011 AUGUSTA DR STE 102,HOUSTON,TX,77057,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2022-06-15T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CASTLE DENTAL,TRU-BUILDING LLC,2321 BAY AREA BLVD,HOUSTON,TX,77058,621210,Offices of Dentists,Corporation / Corporate Entity,2026-06-24T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"CBL PHARMACY, LLC","CBL PHARMACY, LLC",11242 FM 1960 RD W STE 106,HOUSTON,TX,77065,621999,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2025-09-13T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"CDO 1, LLC","CDO 1, LLC",11978 WESTHEIMER RD STE 26310 C/O STE 26,HOUSTON,TX,77077,621610,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Corporation / Corporate Entity,2024-05-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CELESTIAL GLOW MEDICAL SPA,"CELESTIAL GLOW AESTHETICS & WELLNESS, PLLC",1880 S DAIRY ASHFORD RD STE 130,HOUSTON,TX,77077,621999,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2025-07-28T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CENTRA DENTAL,"CENTRA ONE DENTAL, P.A.",4318 W FUQUA ST,HOUSTON,TX,77045,621210,Offices of Dentists,Type AP,2019-11-20T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CENTRAL HOUSTON DIALYSIS #03011,"DVA HEALTHCARE RENAL CARE, INC.",610 S WAYSIDE DR UNIT B,HOUSTON,TX,77011,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Foreign Corporation (Out-of-State),2021-07-30T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CENTRAL TEXAS PROSTHETICS LLC,CENTRAL TEXAS PROSTHETICS LLC,16325 WESTHEIMER RD STE 104,HOUSTON,TX,77082,621999,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2021-05-11T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CHAMPIONS MODERN DENTISTRY,"CHAMPIONS MODERN DENTISTRY, PC",5620 FM 1960 RD W,HOUSTON,TX,77069,621210,Offices of Dentists,Type CP,2018-05-18T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CHANDLER WELLNESS & AESTHETICS,CHANDLER WELLNESS & AESTHETICS LLC,11003 RESOURCE PKWY STE 106,HOUSTON,TX,77089,621399,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Limited Liability Company (LLC),2026-06-26T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CHARMING SMILES PLLC,CHARMING SMILES PLLC,13333 WEST RD APT 1212,HOUSTON,TX,77041,621210,Offices of Dentists,Limited Liability Company (LLC),2018-03-23T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"CHILDREN 1ST HOUSTON SOUTH, LLC","CHILDREN 1ST HOUSTON SOUTH, LLC",8545 GULF FWY,HOUSTON,TX,77017,621210,Offices of Dentists,Limited Liability Company (LLC),2021-06-25T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"CHILDREN'S PLASTIC SURGERY, PLLC","CHILDREN'S PLASTIC SURGERY, PLLC",929 GESSNER RD STE 2250,HOUSTON,TX,77024,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2021-02-12T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CHIROPRACTIC HEALTH AND WELLNESS CENTER,JOE CLINTON AND LARA CLINTON,4654 HIGHWAY 6 N,HOUSTON,TX,77084,621310,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PI,2026-08-27T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CHRISTOPHER P DOWNING M.D. P.A.,CHRISTOPHER P DOWNING M.D. DERMATOLOGY P.A.,13114 FM 1960 RD W,HOUSTON,TX,77065,621111,Offices of Physicians (except Mental Health Specialists),Type AP,2022-08-18T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
CITY CENTER HOUSTON DIALYSIS #11335,"RENAL TREATMENT CENTERS - SOUTHEAST, LP",10405 KATY FWY C/O ATTINGHAM,HOUSTON,TX,77024,621492,"Health Care and Social Assistance (Hospitals, Clinics, Doctors)",Type PF,2026-04-14T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
"CLEAR DERMATOLOGY, PLLC","CLEAR DERMATOLOGY, PLLC",17756 KATY FWY STE G1,HOUSTON,TX,77094,621111,Offices of Physicians (except Mental Health Specialists),Limited Liability Company (LLC),2015-03-19T00:00:00.000,HIPAA / HITECH Patient Data Protection & Ransomware Defense
